wagon_ID,loading_state,loading_state_update,altitude,latitude,longitude,signal_quality_satellite,signal_quality_hdop,determination_position,GNSS_velocity,timestamp_measure_position,timestamp_transfer,movement_state,timestamp_measure_movement_state,timestamp_index,provider
'1176603727954672',Beladen,42 days 23:46:55,107.2,49.485402,8.419294,7.0,3.0,1,3.7,43 days 00:15:01,43 days 00:30:29.262000,,NaT,43 days 00:30:32,37
'1176603731595420',Beladen,40 days 23:46:37,504.5,47.071189,8.269318,8.0,2.0,1,0.0,44 days 16:49:03,44 days 18:59:38.004000,,NaT,44 days 18:59:43,37
'1176603721094863',Beladen,41 days 23:46:47,,45.837246,9.020483,,,4,,41 days 20:38:49,42 days 08:30:04.155000,,NaT,42 days 08:31:09,37
'1398603712294724',Leer,-28 days +23:16:10,281.9,51.532679,8.318478,7.0,3.0,1,42.6,42 days 15:06:55,42 days 15:07:46.823000,,NaT,42 days 15:07:53,37
'1176603791774675',Beladen,42 days 12:25:54,91.9,52.103374,9.383721,9.0,2.0,1,0.0,42 days 23:06:50,42 days 23:10:39.753000,,NaT,42 days 23:10:44,37
'1176603707000835',Leer,40 days 16:25:59,16.5,50.946294,7.013342,12.0,2.0,1,0.0,40 days 20:41:44,40 days 20:42:21.315000,,NaT,40 days 20:42:25,37
'1398603709404724',Leer,-185 days +21:50:14,,51.668948,8.332215,,,4,,38 days 07:41:08,39 days 06:05:24.181000,,NaT,39 days 06:05:59,37
'3026603789906940',Leer,-6 days +23:15:55,,51.47574,6.831178,,,4,,42 days 14:24:01,43 days 04:13:23.895000,,NaT,43 days 04:13:27,37
'1176603779084865',Beladen,39 days 09:05:50,342.4,45.876596,8.982752,5.0,4.0,1,85.19,39 days 15:05:36,39 days 15:16:32.501000,,NaT,39 days 15:16:38,37
'3026603785506645',Leer,40 days 23:27:05.875000,,48.880561,9.1855,,,4,,41 days 20:13:16,41 days 20:30:54.183000,,NaT,41 days 20:30:56,37
'1176603790004876',Leer,41 days 03:25:47,111.8,52.391795,9.619182,7.0,2.0,1,0.0,41 days 07:27:49,41 days 07:29:07.863000,,NaT,41 days 07:30:01,37
'1176603701024864',Beladen,40 days 22:45:59,-2.1,51.830169,4.600168,5.0,3.0,1,6.0,43 days 03:40:42,43 days 03:42:25.515000,moving,43 days 03:40:33,43 days 03:42:27,37
'1176603796305400',Beladen,-201 days +22:16:28,296.4,49.496436,5.958333,11.0,2.0,1,0.0,43 days 04:10:39,43 days 04:11:29.980000,,NaT,43 days 04:11:35,37
'1176603765614675',Leer,39 days 23:46:44,90.3,51.374723,7.409741,10.0,2.0,1,0.0,40 days 03:02:18,40 days 03:04:16.176000,parking,40 days 03:02:10,40 days 03:04:18,37
'1176603723454677',Leer,40 days 06:05:45,,51.353364,7.442336,,,4,,39 days 14:30:01,40 days 07:45:12.112000,,NaT,40 days 07:45:15,37
'1176603725004827',Leer,37 days 23:16:01,,51.485016,7.199311,,,4,,38 days 04:05:41,38 days 11:18:02.066000,,NaT,38 days 11:18:08,37
'1176603700584827',Leer,38 days 23:15:58,97.8,51.485238,7.19894,9.0,2.0,1,0.0,39 days 06:09:01,39 days 06:10:11.690000,parking,39 days 06:08:15,39 days 06:10:14,37
'806603773423301',Leer,18 days 22:46:08,,51.127945,13.58213,,,4,,40 days 02:34:05,40 days 04:03:39.801000,,NaT,40 days 04:03:43,37
'1176603726184677',Beladen,44 days 23:46:41,,51.385247,7.428019,,,4,,44 days 17:39:18,45 days 04:00:42.257000,,NaT,45 days 04:00:46,37
'1176603726184677',Beladen,42 days 01:05:41,,51.5009,6.899861,,,4,,42 days 12:53:09,42 days 17:18:37.103000,,NaT,42 days 17:18:39,37
'1176603726184677',Beladen,42 days 01:05:41,,51.500181,6.90105,,,4,,42 days 02:19:07,42 days 07:06:46.832000,,NaT,42 days 07:07:03,37
'1176603726184677',Beladen,40 days 07:26:08,,51.364752,6.715799,,,4,,40 days 00:09:04,40 days 17:19:21.618000,,NaT,40 days 17:19:25,37
'1176603726184677',Beladen,38 days 23:46:44,,51.364937,6.719091,,,4,,39 days 03:33:00,39 days 10:36:08.249000,,NaT,39 days 10:36:11,37
'1176603726184677',Beladen,38 days 06:05:42,,51.364821,6.715873,,,4,,38 days 03:00:52,38 days 20:18:59.764000,,NaT,38 days 20:19:02,37
'1176603777454862',Beladen,39 days 23:46:44,,45.838987,9.014056,,,4,,40 days 01:14:18,40 days 05:48:48.380000,,NaT,40 days 05:49:10,37
'1176603722744680',Beladen,40 days 23:15:52,,51.356259,6.711654,,,4,,40 days 20:32:38,41 days 07:23:52.121000,,NaT,41 days 07:24:50,37
'1176603745804677',Beladen,44 days 23:46:41,,52.390637,9.616913,,,4,,44 days 17:35:56,45 days 04:00:29.622000,,NaT,45 days 04:00:31,37
'1176603798474675',Beladen,42 days 23:46:55,,51.382126,7.419773,,,4,,43 days 10:47:13,43 days 13:28:40.799000,,NaT,43 days 13:28:54,37
'1176603795514671',Beladen,14 days 22:46:33,41.1,65.829225,24.119537,11.0,2.0,1,0.0,38 days 09:08:48,38 days 09:09:18.510000,parking,38 days 09:08:46,38 days 09:09:20,37
'1176603716614675',Beladen,17 days 22:36:31,,59.060089,15.065422,,,4,,41 days 08:57:24,41 days 16:23:32.524000,,NaT,41 days 16:23:51,37
'1176603738075376',Beladen,41 days 22:45:46,338.6,49.414877,11.091849,7.0,2.0,1,0.0,41 days 23:45:30,41 days 23:46:33.288000,standing,41 days 23:45:21,41 days 23:46:35,37
'1176603765115368',Beladen,39 days 06:04:02,146.1,48.586918,7.816287,6.0,3.0,1,11.11,39 days 06:27:22,39 days 06:27:34.740000,,NaT,39 days 06:27:38,37
'1176603704415358',Leer,39 days 23:16:02,,52.438085,10.794914,,,4,,39 days 22:50:05,40 days 05:57:19.287000,,NaT,40 days 05:57:21,37
'1176603734325346',Leer,39 days 10:03:33,,48.201602,11.490101,,,4,,39 days 13:56:20,39 days 13:59:19.307000,moving,39 days 13:56:20,39 days 13:59:21,37
'1176603729745359',Leer,36 days 22:46:11,563.4,48.200275,11.475823,5.0,10.0,1,6.0,38 days 08:53:25,38 days 08:55:26.226000,moving,38 days 08:52:27,38 days 08:55:28,37
'1176603746004863',Leer,36 days 23:16:07,59.8,52.207522,14.604948,9.0,2.0,1,0.0,42 days 03:51:19,42 days 05:27:13.990000,,NaT,42 days 05:27:18,37
'1176603755724674',Leer,39 days 23:16:02,,51.364937,6.719091,,,4,,39 days 18:34:47,40 days 03:10:50.942000,,NaT,40 days 03:10:52,37
'3026603728016645',Beladen,38 days 23:46:44,87.6,49.993176,8.346843,9.0,2.0,1,0.0,39 days 02:34:57,39 days 02:35:16.689000,standing,39 days 02:34:56,39 days 02:35:18,37
'806603705943301',Leer,31 days 22:45:58,,51.127945,13.58213,,,4,,38 days 23:05:59,39 days 03:50:07.121000,,NaT,39 days 03:50:10,37
'1176603712055360',Leer,39 days 15:03:35,,51.439328,7.330812,,,4,,39 days 08:36:31,39 days 15:22:19.779000,,NaT,39 days 15:22:21,37
'1252083708244675',Leer,37 days 23:46:39,,51.828707,4.601676,,,4,,37 days 23:07:07,38 days 08:29:02.070000,,NaT,38 days 08:29:11,37
'1250603733654777',Beladen,44 days 10:03:35,,51.493729,6.716926,,,4,,44 days 12:30:08,44 days 12:30:37.187000,,NaT,44 days 12:30:39,37
'1176603748464677',Leer,42 days 02:05:44,103.0,51.539034,7.505687,12.0,2.0,1,0.0,42 days 04:17:47,42 days 04:19:40.399000,,NaT,42 days 04:19:43,37
'1400083705914680',Beladen,43 days 09:25:56,55.5,51.475264,6.801995,6.0,2.0,1,5.56,43 days 16:15:53,43 days 16:16:10.256000,,NaT,43 days 16:16:17,37
'1176603781614865',Leer,40 days 03:04:06,,52.224474,10.47179,,,4,,40 days 02:59:25,40 days 03:46:13.669000,,NaT,40 days 03:46:16,37
'1176603772394865',Leer,40 days 03:04:06,,52.184147,10.434408,,,4,,39 days 21:02:46,40 days 03:46:06.476000,,NaT,40 days 03:46:09,37
'1176603734685368',Leer,38 days 23:15:58,,52.420385,9.677393,,,4,,38 days 13:00:56,39 days 07:44:33.153000,,NaT,39 days 07:45:06,37
'1176603756695360',Beladen,41 days 08:52:05,,50.073716,9.684204,,,4,,41 days 14:10:13,41 days 14:15:34.335000,,NaT,41 days 14:15:44,37
'3026603714594712',Leer,43 days 23:16:06,267.4,50.659084,11.456299,5.0,7.0,1,6.0,44 days 16:20:05,44 days 16:20:58.437000,,NaT,44 days 16:21:01,37
'1176603778635949',Leer,44 days 02:23:57,,49.453145,8.526609,,,4,,43 days 23:42:13,44 days 03:42:15.290000,,NaT,44 days 03:42:19,37
'1176603778635949',Leer,42 days 11:04:14,,49.460785,8.519494,,,4,,42 days 10:57:57,42 days 12:10:49.682000,,NaT,42 days 12:11:32,37
'1176603778635949',Leer,41 days 03:04:10,,49.453143,8.526587,,,4,,40 days 22:17:32,41 days 03:41:57.998000,,NaT,41 days 03:42:02,37
'1176603778635949',Leer,40 days 03:04:06,,49.460788,8.519508,,,4,,40 days 02:41:31,40 days 03:41:34.065000,,NaT,40 days 03:41:36,37
'1176603778635949',Leer,38 days 03:03:59,,49.460788,8.51952,,,4,,37 days 23:49:22,38 days 03:41:13.904000,,NaT,38 days 03:41:16,37
'1176603720174864',Leer,41 days 23:46:47,,53.348461,8.482132,,,4,,41 days 19:17:56,42 days 07:20:34.961000,,NaT,42 days 07:21:51,37
'1176603708195360',Leer,41 days 17:05:53,60.0,52.406392,12.503712,5.0,3.0,1,18.52,41 days 17:42:07,41 days 17:50:22.341000,,NaT,41 days 17:50:24,37
'1176603789144865',Beladen,43 days 12:03:33,,51.475986,7.17932,,,4,,43 days 22:24:44,43 days 22:25:32.398000,,NaT,43 days 22:25:41,37
'1176603742334827',Beladen,39 days 16:04:12,,51.480971,6.72233,,,4,,39 days 04:47:11,39 days 17:09:14.466000,,NaT,39 days 17:09:17,37
'1176603753474827',Beladen,41 days 22:44:08,23.1,51.481568,6.701062,8.0,4.0,1,6.0,41 days 23:48:39,41 days 23:57:33.532000,moving,41 days 23:49:43,41 days 23:57:36,37
'1176603762574674',Beladen,41 days 01:05:39,,52.216466,9.572303,,,4,,41 days 01:40:15,41 days 02:01:28.908000,,NaT,41 days 02:01:34,37
'1176603741264827',Leer,41 days 23:16:03,58.2,51.367512,6.720001,10.0,2.0,1,0.0,42 days 21:06:35,42 days 21:08:30.883000,,NaT,42 days 21:08:33,37
'1176603765015949',Leer,45 days 03:03:55,,49.46079,8.51949,,,4,,44 days 19:31:39,45 days 03:40:20.466000,,NaT,45 days 03:40:23,37
'1176603765015949',Leer,42 days 15:04:17,,49.453181,8.526744,,,4,,42 days 08:45:23,42 days 16:13:39.345000,,NaT,42 days 16:13:51,37
'1176603765015949',Leer,41 days 15:04:16,,49.453138,8.526824,,,4,,41 days 08:17:23,41 days 16:12:43.764000,,NaT,41 days 16:13:45,37
'1176603765015949',Leer,40 days 15:04:14,,49.453194,8.52685,,,4,,40 days 08:15:14,40 days 16:13:26.427000,,NaT,40 days 16:14:14,37
'1176603765015949',Leer,39 days 03:04:01,,49.460788,8.51952,,,4,,39 days 02:31:08,39 days 03:40:44.649000,,NaT,39 days 03:40:55,37
'1176603727245360',Leer,42 days 23:46:55,,48.868823,9.177712,,,4,,43 days 09:06:07,43 days 15:13:50.553000,,NaT,43 days 15:13:58,37
'1176603764954858',Leer,43 days 04:04:04,,51.365708,6.716829,,,4,,43 days 04:12:18,43 days 05:04:32.228000,,NaT,43 days 05:04:43,37
'1176603772045368',Beladen,39 days 23:44:09,,48.588006,7.816848,,,4,,39 days 18:43:07,40 days 00:52:42.408000,,NaT,40 days 00:52:44,37
'1176603721765330',Beladen,43 days 23:46:50,,50.941736,7.015805,,,4,,43 days 11:39:43,44 days 03:37:22.905000,,NaT,44 days 03:37:26,37
'1176603721765330',Leer,40 days 23:15:52,,51.45245,6.774835,,,4,,41 days 16:55:36,42 days 09:05:01.301000,,NaT,42 days 09:05:33,37
'1176603721765330',Leer,40 days 23:15:52,,51.456219,6.781177,,,4,,41 days 04:29:37,41 days 09:44:38.142000,,NaT,41 days 09:45:40,37
'1176603721765330',Leer,39 days 23:18:16,,51.456017,6.78025,,,4,,39 days 20:17:28,40 days 09:44:53.489000,,NaT,40 days 09:45:50,37
'1176603721765330',Leer,38 days 08:05:40,,51.456227,6.77861,,,4,,38 days 05:21:26,38 days 08:36:28.044000,,NaT,38 days 08:36:30,37
'1176603734504676',Beladen,43 days 08:26:01,121.8,49.322889,8.540079,6.0,2.0,1,25.93,43 days 10:22:07,43 days 10:22:37.356000,moving,43 days 10:22:07,43 days 10:22:39,37
'1176603722065375',Leer,42 days 00:34:09.204000,31.8,51.455547,6.77827,11.0,2.0,1,0.0,42 days 09:27:04,42 days 09:27:33.860000,standing,42 days 09:26:56,42 days 09:29:17,37
'1176603766704863',Leer,41 days 13:26:17,,50.904767,7.050985,,,4,,41 days 12:17:59,41 days 16:24:54.457000,,NaT,41 days 16:24:58,37
'1176603770625377',Leer,40 days 07:04:09,,51.45788,6.769346,,,4,,40 days 01:26:05,40 days 07:36:49.321000,,NaT,40 days 07:37:12,37
'1176603785815377',Leer,41 days 14:43:46,,51.456882,6.778755,,,4,,41 days 13:48:55,41 days 15:36:01.054000,,NaT,41 days 15:36:09,37
'1176603717185360',Beladen,43 days 23:46:50,,50.944841,7.015122,,,4,,43 days 10:43:43,44 days 03:36:32.811000,,NaT,44 days 03:36:38,37
'1176603774105376',Leer,39 days 08:04:07,,51.311515,13.274487,,,4,,38 days 18:35:59,39 days 08:29:59.462000,,NaT,39 days 08:30:17,37
'1398603789835375',Leer,37 days 23:16:01,,51.299916,13.290672,,,4,,38 days 13:19:12,38 days 15:36:15.911000,,NaT,38 days 15:36:17,37
'1176603727680806',Leer,44 days 23:46:41,,51.48194,11.986253,,,4,,44 days 19:33:33,45 days 03:34:32.545000,,NaT,45 days 03:34:40,37
'1176603754895376',Leer,40 days 15:05:52,,52.296855,12.996221,,,4,,40 days 21:14:55,40 days 21:20:34.913000,,NaT,40 days 21:20:37,37
'1176603746805368',Beladen,39 days 07:26:16,73.6,50.246216,7.58813,6.0,3.0,1,75.93,39 days 11:57:40,39 days 11:58:36.255000,,NaT,39 days 11:58:42,37
'1694603739602909',Leer,42 days 23:46:55,,47.086413,15.407191,,,4,,43 days 06:53:02,43 days 06:54:58.021000,moving,43 days 06:53:02,43 days 06:55:18,37
'1176603715764877',Beladen,41 days 23:46:47,172.7,50.971361,5.81201,8.0,2.0,1,0.0,42 days 16:44:16,42 days 16:45:21.139000,,NaT,42 days 16:45:29,37
'1176603764284876',Beladen,40 days 23:46:37,63.3,51.001383,5.858144,7.0,2.0,1,0.0,41 days 09:43:20,41 days 09:45:19.130000,standing,41 days 09:43:19,41 days 09:46:04,37
'1176603700364865',Leer,43 days 09:05:43,60.9,51.501277,6.904385,8.0,2.0,1,0.0,43 days 10:10:51,43 days 10:12:25.238000,,NaT,43 days 10:12:28,37
'1176603703260672',Leer,42 days 06:05:44,296.0,48.901767,9.177334,9.0,3.0,1,90.75,42 days 06:26:03,42 days 06:26:12.695000,,NaT,42 days 06:26:24,37
'1176603752904865',Beladen,41 days 07:04:02,65.2,51.471244,6.843212,7.0,2.0,1,0.0,41 days 07:33:39,41 days 07:35:34.786000,parking,41 days 07:33:00,41 days 07:36:26,37
'1176603755234674',Beladen,43 days 12:05:41,,50.734265,8.27889,,,4,,43 days 18:12:48,43 days 22:56:56.347000,,NaT,43 days 22:56:59,37
'1176603755234674',Beladen,43 days 12:05:41,,50.727286,8.296354,,,4,,43 days 13:32:43,43 days 17:05:24.617000,,NaT,43 days 17:05:28,37
'1176603755234674',Leer,41 days 06:23:35,,50.74398,8.21196,,,4,,41 days 04:38:57,41 days 07:28:36.852000,,NaT,41 days 07:28:54,37
'1176603755234674',Leer,41 days 06:23:35,,50.74398,8.21196,,,4,,41 days 01:08:55,41 days 07:28:15.438000,,NaT,41 days 07:29:02,37
'1176603755234674',Beladen,38 days 23:46:44,,50.727887,8.286928,,,4,,38 days 20:37:26,39 days 05:57:11.984000,,NaT,39 days 05:57:16,37
'1176603707174838',Beladen,40 days 08:04:06,,51.476709,7.178207,,,4,,40 days 03:42:18,40 days 08:35:56.435000,,NaT,40 days 08:38:02,37
'1176603703394927',Beladen,44 days 17:25:40,76.5,51.53954,7.502491,8.0,2.0,1,0.0,44 days 20:59:16,44 days 20:59:33.552000,,NaT,44 days 20:59:35,37
'1176603761674871',Beladen,42 days 10:04:09,,51.47678,7.178517,,,4,,42 days 05:56:43,42 days 11:08:27.307000,,NaT,42 days 11:08:50,37
'1176603710880835',Leer,39 days 12:03:33,282.5,50.876166,9.125337,3.0,2.0,1,83.34,39 days 17:02:27,39 days 17:12:36.169000,,NaT,39 days 17:12:51,37
'1176603740435360',Beladen,37 days 23:46:39,238.2,45.724269,13.738145,5.0,3.0,1,68.52,38 days 07:33:26,38 days 07:35:06.407000,,NaT,38 days 07:35:53,37
'1176603724195360',Beladen,43 days 08:05:47,,50.944325,7.014692,,,4,,43 days 04:15:35,43 days 16:11:31.175000,,NaT,43 days 16:12:03,37
'1176603761115420',Beladen,42 days 13:05:55,,51.057164,13.702164,,,4,,42 days 14:33:41,42 days 14:42:20.799000,,NaT,42 days 14:42:43,37
'1176603774914876',Beladen,39 days 22:45:56,45.9,54.827602,9.35704,9.0,2.0,1,0.0,41 days 13:00:47,41 days 13:08:17.443000,,NaT,41 days 13:08:19,37
'3063603704546861',Leer,40 days 18:05:49,,51.937707,4.032416,,,4,,40 days 18:29:27,40 days 18:31:17.591000,,NaT,40 days 18:31:20,37
'1176603703144827',Leer,43 days 22:45:45,,51.364937,6.719091,,,4,,43 days 23:29:55,43 days 23:52:55.254000,,NaT,43 days 23:52:56,37
'1176603751424675',Beladen,38 days 23:46:44,25.1,50.981789,2.277886,8.0,2.0,1,0.0,39 days 11:33:19,39 days 11:36:07.145000,,NaT,39 days 11:36:43,37
'3026603759756861',Leer,42 days 01:05:41,209.7,49.350335,6.744294,7.0,3.0,1,6.0,42 days 04:26:35,42 days 04:27:57.330000,,NaT,42 days 04:28:00,37
'3026603706264712',Leer,43 days 23:18:25,,50.327156,19.283551,,,4,,44 days 01:47:09,44 days 10:10:16.673000,,NaT,44 days 10:10:19,37
'3026603706264712',Leer,42 days 23:15:51,,50.321957,19.337787,,,4,,43 days 13:59:07,43 days 14:59:17.010000,,NaT,43 days 14:59:25,37
'3026603706264712',Leer,40 days 23:15:52,,50.237338,19.314944,,,4,,41 days 14:42:58,41 days 23:45:36.103000,,NaT,41 days 23:45:46,37
'3026603706264712',Leer,39 days 23:16:02,,50.247051,19.302314,,,4,,40 days 19:28:50,40 days 23:46:40.128000,,NaT,40 days 23:46:43,37
'3026603706264712',Leer,38 days 23:15:58,,50.237338,19.314944,,,4,,39 days 14:26:50,39 days 23:46:18.764000,,NaT,39 days 23:46:21,37
'3026603704694712',Beladen,40 days 22:45:59,,50.359707,19.259738,,,4,,40 days 13:50:40,41 days 10:42:04.656000,,NaT,41 days 10:42:13,37
'1546603700043384',Beladen,44 days 02:23:57,100.4,49.988644,8.364646,9.0,2.0,1,0.0,43 days 08:03:37,44 days 05:09:19.070000,,NaT,44 days 05:09:21,37
'1176603736075360',Leer,30 days 23:15:54,61.7,52.437782,10.773808,9.0,1.0,1,0.0,39 days 05:06:30,39 days 05:08:25.924000,parking,39 days 05:06:08,39 days 05:08:28,37
'1176603754064858',Leer,43 days 01:05:46,,49.421327,11.067081,,,4,,43 days 06:46:04,43 days 06:55:34.939000,,NaT,43 days 06:56:19,37
'1176603781064863',Leer,38 days 07:04:02,448.9,47.797398,12.947151,8.0,2.0,1,0.0,38 days 12:16:16,38 days 12:19:11.661000,standing,38 days 12:16:15,38 days 12:20:24,37
'1176603703914674',Beladen,38 days 16:03:33,,52.167465,10.434503,,,4,,38 days 09:50:07,38 days 16:24:48.090000,,NaT,38 days 16:25:22,37
'806603747613300',Leer,22 days 23:15:58,,52.357368,11.975472,,,4,,38 days 13:52:28,39 days 09:29:32.692000,,NaT,39 days 09:30:18,37
'806603719653300',Leer,42 days 07:05:48,,49.418753,11.076958,,,4,,42 days 17:52:17,42 days 18:02:17.247000,,NaT,42 days 18:02:23,37
'1176603781205359',Beladen,42 days 12:05:50,,47.006445,11.499823,,,4,,42 days 14:14:19,42 days 14:15:33.858000,,NaT,42 days 14:16:06,37
'806603728803300',Leer,42 days 23:46:55,337.9,49.326395,12.102227,9.0,2.0,1,0.0,43 days 14:28:25,43 days 14:28:55.854000,parking,43 days 14:28:23,43 days 14:29:17,37
'1398603738124723',Leer,41 days 06:05:39,,49.460785,8.519494,,,4,,41 days 09:42:10,41 days 14:37:32.337000,,NaT,41 days 14:38:37,37
'1176603705075359',Beladen,40 days 23:46:37,,48.196412,11.495104,,,4,,41 days 03:38:57,41 days 05:07:50.786000,,NaT,41 days 05:07:53,37
'1398603766744723',Leer,41 days 12:05:54,,51.428086,7.55191,,,4,,41 days 20:00:11,41 days 20:02:18.365000,,NaT,41 days 20:02:20,37
'1176603771545400',Leer,43 days 23:46:50,,48.367904,9.950974,,,4,,43 days 14:47:24,44 days 05:06:15.511000,,NaT,44 days 05:06:18,37
'1176603740504868',Beladen,44 days 11:03:30,,50.438619,7.437608,,,4,,44 days 12:08:40,44 days 12:10:35.468000,,NaT,44 days 12:10:40,37
'3026603745826646',Beladen,43 days 13:03:31,-0.1,51.836597,4.588641,12.0,1.0,1,0.0,43 days 15:58:55,43 days 16:00:09.895000,,NaT,43 days 16:00:50,37
'1176603758565330',Leer,42 days 23:46:55,,50.812678,10.221046,,,4,,43 days 05:24:26,43 days 10:18:00.871000,,NaT,43 days 10:18:03,37
'1248383714264677',Beladen,41 days 08:52:05,52.7,49.388728,8.576697,7.0,2.0,1,29.63,41 days 13:19:58,41 days 13:29:43.274000,,NaT,41 days 13:30:00,37
'1176603739994864',Beladen,41 days 05:04:03,,51.365526,6.712712,,,4,,41 days 02:33:33,41 days 05:31:29.873000,,NaT,41 days 05:31:36,37
'1176603714304725',Leer,-111 days +22:15:59,,51.182383,6.85746,,,4,,38 days 11:37:11,39 days 05:01:49.822000,,NaT,39 days 05:02:29,37
'3026603742856646',Leer,40 days 08:04:06,30.5,51.476142,6.827636,10.0,2.0,1,0.0,40 days 08:24:49,40 days 08:26:44.047000,parking,40 days 08:24:13,40 days 08:27:55,37
'1546603711923384',Beladen,38 days 23:46:44,,48.200093,11.476666,,,4,,39 days 08:37:26,39 days 08:37:47.675000,,NaT,39 days 08:37:49,37
'1176603705014671',Leer,41 days 15:05:56,,51.382763,7.419974,,,4,,40 days 23:03:29,41 days 15:35:42.773000,,NaT,41 days 15:35:48,37
'1176603745745359',Beladen,42 days 12:25:54,,51.474424,6.819372,,,4,,42 days 18:32:47,42 days 19:44:06.070000,,NaT,42 days 19:44:10,37
'1176603764854868',Beladen,41 days 23:16:03,,51.279571,3.85788,,,4,,41 days 22:45:33,42 days 05:01:24.372000,,NaT,42 days 05:01:30,37
'1176603716095420',Leer,39 days 07:05:41,90.6,50.890293,7.059951,6.0,2.0,1,46.3,39 days 07:43:30,39 days 07:43:30.100000,,NaT,39 days 07:43:32,37
'1176603720460834',Leer,38 days 23:46:44,,50.908626,7.037245,,,4,,39 days 19:34:02,39 days 19:34:54.346000,,NaT,39 days 19:34:56,37
'1176603780154723',Beladen,-133 days +22:15:57,471.7,49.417687,14.673324,11.0,1.0,1,0.0,41 days 04:57:39,41 days 05:22:36.296000,parking,41 days 04:57:08,41 days 05:23:06,37
'3026603719366645',Leer,40 days 21:04:11,19.9,51.474297,6.823864,13.0,2.0,1,0.0,40 days 04:59:31,40 days 22:17:51.594000,,NaT,40 days 22:17:54,37
'1176603742954863',Beladen,43 days 22:44:12,245.9,49.35996,7.171926,9.0,2.0,1,0.0,44 days 00:00:31,44 days 00:01:40.602000,,NaT,44 days 00:01:43,37
'1176603708844827',Leer,40 days 23:15:52,,51.364937,6.719091,,,4,,42 days 09:00:45,42 days 14:59:01.548000,,NaT,42 days 14:59:03,37
'1176603725674868',Leer,-305 days +22:40:11,,54.134797,12.134551,,,4,,38 days 04:39:41,38 days 05:00:14.344000,,NaT,38 days 05:00:16,37
'1176603712084675',Leer,41 days 22:45:46,,52.224474,10.47179,,,4,,41 days 23:20:37,41 days 23:29:52.811000,,NaT,41 days 23:29:55,37
'3026603706044627',Beladen,38 days 14:03:36,,48.588006,7.816848,,,4,,38 days 15:57:02,38 days 15:57:13.858000,standing,38 days 15:57:02,38 days 15:57:22,37
'1176603706475368',Leer,44 days 23:46:41,,51.530164,7.170245,,,4,,44 days 13:36:22,45 days 04:58:00.405000,,NaT,45 days 04:58:23,37
'1398603703954724',Leer,40 days 23:15:52,,50.899845,7.042872,,,4,,41 days 00:44:13,41 days 04:57:00.263000,,NaT,41 days 04:57:15,37
'1176603735595368',Leer,39 days 23:46:44,,51.530004,7.169935,,,4,,40 days 08:31:10,40 days 19:12:33.731000,,NaT,40 days 19:12:36,37
'1176603728644827',Beladen,41 days 14:04:09,,51.484701,6.715992,,,4,,41 days 05:25:02,41 days 15:09:52.130000,,NaT,41 days 15:09:56,37
'1400083721424680',Beladen,40 days 22:45:59,,55.485681,9.485012,,,4,,42 days 01:00:36,42 days 04:55:04.319000,,NaT,42 days 04:55:07,37
'1176603731944677',Leer,42 days 23:15:51,,50.740095,8.211103,,,4,,43 days 04:11:07,43 days 04:57:56.185000,,NaT,43 days 04:58:53,37
'1176603773455368',Leer,40 days 23:15:52,,50.899968,7.048779,,,4,,41 days 05:19:26,41 days 06:51:47.760000,,NaT,41 days 06:51:58,37
'1176603764215375',Beladen,42 days 18:05:54,98.1,49.454212,8.52529,7.0,2.0,1,0.0,42 days 19:02:57,42 days 19:03:27.468000,standing,42 days 19:02:52,42 days 19:03:30,37
'1176603703534670',Beladen,40 days 22:45:59,101.7,48.996612,8.423831,6.0,3.0,1,0.0,41 days 00:13:49,41 days 00:16:04.419000,standing,41 days 00:14:06,41 days 00:16:06,37
'1398603752004777',Leer,42 days 20:04:13,,54.126829,12.145061,,,4,,42 days 13:32:20,42 days 20:26:56.106000,,NaT,42 days 20:26:59,37
'1176603738085375',Leer,38 days 23:15:58,,48.591995,7.824389,,,4,,39 days 04:31:23,39 days 04:55:57.264000,,NaT,39 days 04:56:00,37
'1176603734714671',Beladen,43 days 23:16:06,,50.350739,3.261965,,,4,,43 days 22:15:59,44 days 04:54:47.049000,,NaT,44 days 04:54:50,37
'1176603726675369',Beladen,42 days 11:05:55,278.8,51.768194,8.952878,9.0,2.0,1,53.71,42 days 11:53:34,42 days 12:02:46.853000,,NaT,42 days 12:03:07,37
'1176603744745368',Beladen,42 days 04:05:47,,49.458409,8.520206,,,4,,41 days 09:25:14,42 days 04:53:17.498000,,NaT,42 days 04:53:19,37
'1176603725464674',Leer,38 days 23:46:44,,50.905182,7.04017,,,4,,39 days 12:07:20,39 days 12:37:27.356000,,NaT,39 days 12:37:29,37
'1176603733874864',Leer,42 days 23:46:55,,52.270587,8.069353,,,4,,43 days 05:04:20,43 days 17:26:03.784000,,NaT,43 days 17:26:07,37
'1176603717634680',Beladen,44 days 12:43:36,48.6,52.216013,14.597335,9.0,2.0,1,0.0,44 days 19:50:44,44 days 19:51:56.201000,,NaT,44 days 19:51:59,37
'1176603764454677',Beladen,44 days 12:43:36,,52.159335,14.612926,,,4,,44 days 12:08:47,44 days 15:08:05.861000,,NaT,44 days 15:08:13,37
'1176603764454677',Leer,42 days 23:15:51,,52.159293,14.613066,,,4,,43 days 10:32:39,43 days 17:05:45.456000,,NaT,43 days 17:05:48,37
